"","stool.day6.R1_count","stool.day3.R3_count","stool.day6.R8_count","stool.day28.R8_count","stool.day3.R7_count","stool.day3.R2_count","stool.day28.R4_count","stool.day28.R2_count","stool.day6.R4_count","stool.day0.R6_count","stool.day0.R8_count","stool.day6.R5_count","stool.day0.R2_count","stool.day14.R5_count","stool.day6.R7_count","stool.day14.R3_count","stool.day28.R3_count","stool.day0.R4_count","stool.day3.R8_count","stool.day14.R6_count","stool.day28.R6_count","stool.day6.R2_count","stool.day14.R2_count","stool.day14.R1_count","stool.day3.R1_count","stool.day14.R8_count","stool.day0.R5_count","stool.day3.R5_count","stool.day14.R4_count","stool.day28.R1_count","stool.day0.R3_count","stool.day6.R6_count","stool.day3.R6_count","stool.day0.R1_count","stool.day0.R7_count","stool.day28.R7_count","stool.day14.R7_count","stool.day3.R4_count","stool.day6.R3_count","stool.day28.R5_count"
"Corallococcus_coralloides",2.34398307701262e-05,6.54554342727138e-05,0.000236465940191419,0.000285017864056025,7.58131144392927e-05,0.000118747252686827,0.000531586465601312,0.000444519018442459,4.74838780001542e-05,0.000162343438700685,0.000185533232615192,0.000108283656772077,4.19410643800014e-05,0.000348675307301652,0.000174414726684338,0.000217084403335127,0,0.000159412971484818,6.81699695710187e-05,0.000431205594934726,0.000190298970603025,0.000107643018905883,4.18174465945169e-05,0.000363182160577297,0.000123248471608287,0.000191258338869689,0.000253708265990488,0.000117500692801136,0.000289617624246112,0.000195205996695631,5.75225968882389e-05,5.25329664181588e-05,5.65040103766076e-05,7.0388140513962e-05,0.00012091731813767,0.000156674001780138,0,0.000104201078990129,7.51136188501491e-05,0.000218136472186146
"Candidatus_Liberibacter_asiaticus",0.000909416472835455,0.000538320169283007,0.000420290119788131,0.000563819037075999,0.00108827394154825,0.00101210478424103,0.000325437337547827,0.000640445862540439,0.00103550458765217,0.0014755956025754,0.00143216735287557,0.0008550294725896,0.00101853651677483,0.00110126170326704,0.000390694059196592,0.000420393740675255,0.000645731433169516,0.00125137769496173,0.00108913837514542,0.00131668619810472,0.000608303595971997,0.000634970496734358,0.000433208623150911,0.000456187102536247,0.000648194006029184,0.000812396450500435,0.00136059493860028,0.000768225435245803,0.000594346067380218,0.000612461493748892,0.0011083229354918,0.000950257125636908,0.00106038910471382,0.000867020836080611,0.00150336035940073,0.000874740311265901,0.000650538882628759,0.00132325813633662,0.00086978402565502,0.000517228749228065
"Roseburia_inulinivorans",0.000535398225114283,0.000622492428336417,0.000762182306434333,0.000335091228342807,0.000809976967402669,0.000467419387264921,0.000375261181991881,0.000247017049504113,0.00027222193167793,0.000558048214411076,0.000484124479277843,0.000227773227144936,0.000371470968630674,0.000239915801440849,0.000782023569751623,0.000326273612651167,7.82890050752193e-06,0.000238312985472483,0.000653465111051168,0.000193997073789286,0.000272060150039179,0.000500098054867659,0.000264282412460715,0.000195473385216396,0.000636668657093459,0.000238741399100241,0.000249912335645778,0.000562105357018468,0.000267114939498412,5.31150778004473e-05,0.000569698953508374,0.000564379879372394,0.00068065417862572,0.000484173147648796,0.000581583011174882,0.000167999360924522,8.86852814295465e-06,0.000282705324680633,0.000672129927888021,0.000528205133746738
"Mycoplasma_agalactiae",0.000791162162267306,0.000711564289546379,0.000743235227569276,0.000678752327387809,0.000753318766504111,0.000650317822152772,0.000395689518414871,0.000642273210462016,0.000744854748577702,0.000710184658671654,0.0007689356681779,0.000723502247228509,0.000683107803760057,0.00104683820789167,0.00070229784705623,0.000880110229220147,0.00100355597486026,0.00079066406859256,0.000756411676589038,0.00101538117706511,0.000783423339852711,0.000646448783977083,0.00134402439200504,0.00109542790714801,0.000938101106376718,0.00116553755324486,0.000760518382968019,0.000752244307264122,0.000930018032614622,0.000651377388331704,0.000690895490325857,0.000794327661769984,0.000788244103515666,0.000839469286208487,0.00066940621551369,0.00104446467855142,0.000577718551409858,0.000792328857316256,0.000695105777010721,0.000786271526178762
"Shewanella_hanedai",5.98775375777267e-06,7.78072137404978e-06,0,2.81823189645259e-05,6.88161725163973e-06,5.97134463499314e-06,1.22621550455589e-05,7.38858151822615e-06,4.24823230409615e-05,1.83157268634283e-05,1.69794919857413e-05,3.92490961532846e-05,1.24290206207681e-05,7.00441839683244e-05,0,5.59776091771858e-05,0,1.74760281286151e-05,0,5.70479476692611e-05,1.59423592832772e-05,6.7815410150354e-06,4.18174465945169e-05,9.21402887859792e-05,6.78408885046712e-06,2.18632731736725e-05,1.38364994061402e-05,1.48038454497659e-05,2.69461718673426e-05,7.95566405987985e-06,1.7226203202406e-05,5.58438895059977e-06,2.66825578886669e-05,2.30179057017046e-05,2.05199222770609e-05,2.38686685794822e-05,0,1.93433718311336e-05,5.1646661195251e-05,2.63498007287493e-05
"Bartonella_washoensis",1.18886725554508e-05,7.21534316112684e-05,8.89741327421392e-06,1.15011753103381e-05,5.20665452613677e-05,1.18543668965025e-05,1.22621550455589e-05,7.38858151822615e-06,1.64733375376139e-05,3.58358533367627e-05,1.69794919857413e-05,2.0078638845724e-05,2.44909324274054e-05,0,8.09463640603918e-05,1.18411775723905e-05,0,2.87096279108067e-05,3.5516587265977e-05,0,3.12707666376377e-05,4.5273232113148e-05,8.67930430632463e-06,0,2.64914470833916e-05,5.57140922167365e-06,6.49186458956423e-05,4.29303100463828e-05,5.61615238409601e-05,0,8.6984310367376e-06,1.65181836551075e-05,1.62234168518901e-05,4.47726592713268e-05,2.71421006388158e-05,1.60547388337902e-05,8.86852814295465e-06,6.55132223090919e-06,2.6677323592589e-05,1.33931062843508e-05
"Listeria_grayi",0.000105655195752616,6.54554342727138e-05,6.65299009255679e-05,0.000203762022280055,9.82590975753377e-05,0.000140461268832191,0.000132842630156098,0.000210944171462184,0.000230829376538907,0.00029317132902915,0.00048748325750159,0.000247338854558606,0.000283957601244492,0.000285891775875025,6.21007629967807e-05,0.000164990115504905,0.000422788914867334,0.00034569953335301,0.000126507626967984,0.000535204046554492,0.000173125817381972,6.90643242377404e-05,0.000178579372441897,0.000315707656634872,0.000180032574574038,0.000229000553953515,0.000275770753551976,4.96767350882016e-05,0.000209718650186802,0.000250738005148054,0.000200526255975752,0.000128204640437517,0.000153721348168681,0.000142744222191548,0.000392957753557933,0.000240064935228757,0.00014624181819025,0.000282705324680633,9.72487749052772e-05,0.000146463572014314
"Moraxella_nonliquefaciens",5.62472253393253e-05,4.47167241543976e-05,3.45421177285023e-05,8.42283699148192e-05,7.00041836601258e-05,9.1021818838387e-05,5.26362655031036e-05,7.53578736135008e-05,5.2422615053637e-05,7.91457673767533e-05,7.36239047930704e-05,9.75306805584399e-05,0.000124182607403213,0.000141621456448489,4.90591165683549e-05,6.11667065679801e-05,0,8.53396577991674e-05,3.5516587265977e-05,6.87835028690937e-05,2.62265956394451e-05,5.13515687610192e-05,6.51656210532576e-05,2.00306090403813e-05,6.91136856933893e-05,3.23898792658689e-05,0.000115645259945727,4.29303100463828e-05,3.55230923111329e-05,6.72746506453186e-05,9.43981885695999e-05,6.22386305364923e-05,6.12638269268794e-05,3.94448367091997e-05,8.24487183797851e-05,4.65145925648018e-05,3.45630378020263e-05,5.54534759185416e-05,7.51136188501491e-05,5.50349659331718e-05
"Anaplasma_marginale",0.00036261645982138,0.000326260075111009,0.000261739729039896,0.000276058607756865,0.000294184679613669,0.000341759385490695,0.000353821445162428,0.000315342038263603,0.000394278986330353,0.000478690172108146,0.000472137312706936,0.000269684565265692,0.000274401826407023,0.000460558676900612,0.000308897351691823,0.000341885696428567,6.66169363407291e-05,0.000517305840097124,0.00034512367300381,0.000291443930940661,0.000320943666516905,0.00038674743426712,0.000323623144467757,0.000380829263715901,0.00039283736403855,0.000306858030778263,0.000656734521525361,0.000313897112947022,0.00058434776564252,0.000205790212106257,0.000312253585391118,0.000432291468216925,0.00032719978529521,0.000327675143715935,0.000352728612625487,0.000439331903381735,8.98094464055721e-05,0.000292423583915817,0.000399380499863286,0.000272028878955116
"Moorella_thermoacetica",0.00145462500095689,0.00161707532671097,0.00209391816836699,0.00108314218536579,0.0015305614375382,0.00139804181642788,0.00110864867585651,0.000962027480038612,0.00134364814550627,0.00124570755767784,0.00121103401829654,0.001554195514956,0.00132473701798305,0.00104115041066225,0.0019769651197062,0.00114827421906526,0.000559793322393592,0.00113750898413174,0.00158684529650035,0.000972619424183037,0.00113582962056836,0.00149757720983412,0.00119919605714441,0.00110307593404987,0.0014872806365219,0.00107253977184148,0.00115849157241692,0.00176078018259951,0.00123616022471122,0.000885349676854573,0.00137258076159067,0.0014566858084113,0.00148695884714127,0.00139786154958449,0.00132233150501586,0.000958905544557613,0.000772253281424796,0.00136955343847531,0.001444619380814,0.00118371624720656
"uncultured_bacterium_CBNPD1_BAC_clone_905",1.77052390100605e-05,7.78072137404978e-06,8.89741327421392e-06,8.89707599452029e-05,0,1.18543668965025e-05,0,6.25497195073535e-05,1.10585435881088e-05,3.00799450412743e-05,0,2.0078638845724e-05,6.26179018288438e-06,0.00011319579622972,0,0.000109653944488136,7.82890050752193e-06,1.17365497590581e-05,6.13980346598658e-06,3.25979275340084e-05,0.000104333682573266,1.34528243076972e-05,8.00857518351647e-05,2.97151395594451e-05,1.34583890869766e-05,1.65012632833502e-05,3.37492604867494e-05,0,3.1258622096686e-05,3.85269857623252e-05,8.6984310367376e-06,2.18719133066001e-05,1.08888271809879e-05,1.16759469376356e-05,0,2.38686685794822e-05,1.75816890058304e-05,1.29980163520607e-05,2.6677323592589e-05,2.63498007287493e-05
"Staphylococcus_chromogenes",0.000258908392606839,0.000116346085711834,0.000124182022350324,7.4579606567511e-05,0.000144674972305721,6.63429684883647e-05,4.1479662979806e-05,0.000161432431690347,0.000115748410460434,0.000127465335299274,9.23521084084787e-05,6.93907161625586e-05,0.000172429021946243,8.28101625968143e-05,0.000174414726684338,8.61461098096939e-05,7.82890050752193e-06,0.000167276757753601,0.000236814711165382,2.62679538418993e-05,0.000116656601595692,0.000274003733252311,0.000166624445776433,0.000289907958071168,7.48583204216882e-05,1.65012632833502e-05,1.38364994061402e-05,8.80234201832414e-05,0.000129125008009719,0,0.000200526255975752,0.000136211525689098,0.000161150992797266,0.000309096026942884,0.000160942250502128,7.50106741981859e-05,0,0.000119224415165902,0.000268624628424642,5.50349659331718e-05
"uncultured_bacterium_psy1",5.98775375777267e-06,0,0,5.7900137419048e-06,2.03076897808453e-05,5.97134463499314e-06,0,0,0,0,0,6.7990997175409e-06,0,0,0,0,0,0,1.21879796903891e-05,0,0,0,0,1.01288844908458e-05,0,0,0,0,4.62464477073792e-06,7.95566405987985e-06,0,1.10897143220591e-05,5.48168840960179e-06,0,0,0,8.86852814295465e-06,0,0,4.51467360145652e-06
"Calyptogena_okutanii_thioautotrophic_gill_symbiont",0.000277626148944285,0.000139712060364856,0.000192681832855782,0.000329813776390609,0.000300901170260021,0.000244057395378163,0.000215872790386563,0.000233821546642334,0.000246117448675311,0.000216947776094272,0.000226591317048488,0.000215585170262401,0.000200406591639362,0.000375387213369812,0.000193726530189835,0.000304459710866221,0.000190153998891077,0.000186274574515555,0.000196981631474322,0.000362383434333267,0.00034672295883674,0.000161771646294813,0.000254418468887481,0.000376483170350111,0.000222027147375587,0.000222381273608198,0.000246080753872179,0.000190469533645627,0.000300392193832864,0.000195205996695631,0.000267156821149977,0.000248935552509437,0.000269942555087375,0.000221242115604249,0.000201818481328992,0.00031423106654827,0.000208820390933547,0.000161205394684543,0.000265840886360989,0.000278842910530982
"Helicobacter_cetorum",4.01740796183934e-05,2.29350722995133e-05,0.000181006883737259,4.42252471099885e-05,3.33079450576456e-05,0.000105126064535936,8.44789556497915e-05,4.26372746647708e-05,5.73000925937232e-05,4.7106995395321e-05,5.3957959687711e-05,4.54513162701682e-05,2.44909324274054e-05,5.68974791401412e-05,0.000169447332818305,5.07201638798977e-05,0,0.000139036707407355,7.33652928629467e-05,1.33292048584141e-05,5.08315990509728e-05,3.28395845416645e-05,1.71947950667182e-05,1.01288844908458e-05,6.32879036462406e-05,8.14576319682711e-05,7.67488237218956e-05,8.80234201832414e-05,0.00010158303069142,4.58762115526214e-05,3.3795670251768e-05,4.75877531786502e-05,9.3076557205657e-05,2.30179057017046e-05,2.71421006388158e-05,1.60547388337902e-05,0.000178514653658709,7.23652671395225e-05,3.68576138783586e-05,8.91142384700546e-05
"Bacillus_sp._PD498",5.09597418695327e-05,2.29350722995133e-05,1.76155863486766e-05,0,7.58131144392927e-05,3.45530993894825e-05,6.17447008508161e-06,7.38858151822615e-06,0,6.19810221478088e-06,0,0,3.03908767113175e-05,0,7.36261324494007e-06,5.96449604378078e-06,0,5.91205914503455e-06,1.81472233040409e-05,0,0,0.000112869686847599,8.67930430632463e-06,0,7.48583204216882e-05,5.57140922167365e-06,6.97690660232459e-06,3.6073570525098e-05,0,0,8.6984310367376e-06,1.10897143220591e-05,6.12638269268794e-05,5.52182430361714e-05,1.37911980983584e-05,0,0,6.55132223090919e-06,2.14857980561001e-05,0
"uncultured_bacterium_888",2.90947263511407e-05,3.75771710109451e-05,5.87518645197452e-05,5.7900137419048e-06,0,3.45530993894825e-05,7.41226763844271e-05,0,2.70842442303215e-05,1.23024123922914e-05,5.74176211299945e-06,0,6.26179018288438e-06,0,2.87189736741835e-05,1.76325928768584e-05,0,5.91205914503455e-06,1.81472233040409e-05,0,0,0,8.67930430632463e-06,4.84693271963913e-05,2.64914470833916e-05,1.10712247609854e-05,0,2.20142913163521e-05,2.69461718673426e-05,0,4.18494123767221e-05,5.58438895059977e-06,0,5.88094679615981e-06,3.36610548493247e-05,0,1.75816890058304e-05,6.55132223090919e-06,5.1646661195251e-05,0
"Dehalobacter_restrictus",5.98775375777267e-06,2.29350722995133e-05,5.08314774615928e-05,5.7900137419048e-06,6.88161725163973e-06,1.18543668965025e-05,3.57917118365343e-05,1.46594604662809e-05,1.64733375376139e-05,1.23024123922914e-05,1.14008096643648e-05,6.7990997175409e-06,2.44909324274054e-05,0,6.21007629967807e-05,3.99928573582564e-05,7.82890050752193e-06,2.87096279108067e-05,2.98091121782489e-05,1.98459514359261e-05,2.11176876213471e-05,3.28395845416645e-05,2.55525415534897e-05,1.01288844908458e-05,6.91136856933893e-05,0,2.05826584264867e-05,4.29303100463828e-05,1.81729258416048e-05,0,3.3795670251768e-05,4.75877531786502e-05,1.08888271809879e-05,2.85695057645258e-05,1.37911980983584e-05,0,0,1.93433718311336e-05,3.68576138783586e-05,3.05765553533137e-05
"Geobacillus_stearothermophilus",0.00162457029507567,0.00178957387030717,0.00168304723541371,0.00163546718219545,0.00161443181074591,0.00158394761733498,0.00180970145715336,0.00176302910234968,0.00154310865767762,0.00153951175929267,0.00150071036556025,0.00158315172196499,0.0016112879900649,0.00178740905030498,0.00164968368231729,0.00178561000172452,0.00248210765589251,0.00152122006356471,0.00155169855168397,0.00200945562709218,0.00161853367091002,0.00171040920868422,0.00194613138711689,0.00183772888910624,0.00179147567541934,0.00202653605316957,0.00149206071979322,0.00161174388522152,0.00163427455782329,0.00183020208108407,0.00162457881313092,0.00157906235588765,0.00158736027865927,0.00165314525124185,0.00152948839187961,0.00184831446080469,0.00183835175172708,0.00153924270316696,0.0016585494517843,0.00164872130230333
"Desulfovibrio_piger",8.17006572339007e-05,0.000212799436620797,0.000594469138840737,2.26953332349136e-05,0.000168357799430995,0.000328811585851641,6.17447008508161e-06,0,0.000166622760407979,2.42407187383128e-05,0.000118869801049645,0.000307822454410482,6.41053807832814e-05,1.492748623784e-05,0.000263278216767813,1.18411775723905e-05,0,0.000244758827394266,0.000173482659357344,1.33292048584141e-05,1.0698860805323e-05,0.000161771646294813,0,1.01288844908458e-05,0.000270916977598156,0,0.000238307912498614,8.80234201832414e-05,8.70324931356045e-05,0,9.43981885695999e-05,0.000417198160916862,8.86847768607591e-05,0.000112698561059335,0.000175016267713714,1.60547388337902e-05,2.61448327366193e-05,0.000161205394684543,0.000141931183781684,4.51467360145652e-06
"uncultured_planctomycete_3FN",5.98775375777267e-06,1.54241585918031e-05,0,0,6.88161725163973e-06,1.76516415067841e-05,6.17447008508161e-06,2.88627050977692e-05,5.56814481502015e-06,6.19810221478088e-06,5.74176211299945e-06,0,0,0,0,5.96449604378078e-06,8.03490772667707e-05,5.91205914503455e-06,0,0,2.11176876213471e-05,0,0,0,1.34583890869766e-05,5.57140922167365e-06,6.97690660232459e-06,1.48038454497659e-05,4.62464477073792e-06,2.34836258771472e-05,0,5.58438895059977e-06,1.08888271809879e-05,0,2.71421006388158e-05,2.38686685794822e-05,1.75816890058304e-05,0,5.48339448620978e-06,0
"Lactococcus_raffinolactis",0.000271482070696622,0.000172555512750336,0.000204050087730598,4.9439346475055e-05,0.000190746824851626,0.00020291355520848,0.000155139370901173,4.93717429901162e-05,0.000240073356294773,0.000290140178924421,0.000328968539754299,0.000153557431193977,0.000302423472966194,1.492748623784e-05,0.000138366297909889,0.00024405950354744,7.82890050752193e-06,0.000244758827394266,0.000229857483644197,3.8838472875955e-05,7.84808008724567e-05,0.000259730892129077,8.00857518351647e-05,0.000124211383751691,0.000143058000109929,3.23898792658689e-05,0.000234365241846241,8.80234201832414e-05,9.07222384034874e-05,0,0.000171908906189466,0.000274747626634556,0.000192966391349241,0.000286738873967043,0.000184142525771336,6.80569681171361e-05,0,0.000252062597425054,0.000175029212794232,0.000262757985413702
"Methanococcoides_burtonii",0.000393573541380908,0.000490450178328705,0.00066566510161384,0.000464859360318059,0.000418773049129639,0.00037825100787667,0.000666699901114635,0.000514766645090044,0.000412373408307778,0.000322292373998369,0.000360235392836124,0.000445357864665602,0.000396122268024113,0.000481422381711289,0.000747262028862166,0.000598381631837442,0.0003898066203174,0.000390083885267599,0.000392416095779441,0.000448698660965075,0.000413426397179335,0.000464212109978384,0.000495762904819226,0.00044135598356992,0.000543648522167579,0.000453735961763188,0.000376724160262669,0.000472290692628429,0.000399128939022041,0.000475349054962157,0.000552790367271497,0.000399487064127717,0.000387785045101344,0.000385480029594901,0.000304845368820203,0.000427056306552019,0.00019085940913246,0.000447342429969719,0.000385239765300924,0.000447088873321015
