probe	d0-d1.result	d0-d14.result	d0-d21.result	d0-d28.result	d0-d3.result	d0-d6.result	d1-d14.result	d1-d21.result	d1-d28.result	d1-d3.result	d1-d6.result	d21-d14.result	d28-d14.result	d28-d21.result	d3-d14.result	d3-d21.result	d3-d28.result	d3-d6.result	d6-d14.result	d6-d21.result	d6-d28.result
4010068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010082	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010154	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
4010161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010162	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
4010164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010221	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0
4010224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010243	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010356	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
4010369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010544	0	2	2	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
4010554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040079	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	1
4040082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040093	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0
4040095	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
4040102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040475	0	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
4040484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040504	0	2	2	2	0	2	2	0	0	0	2	0	0	0	2	0	2	2	0	0	0
4040519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040524	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040670	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040768	0	2	2	0	0	2	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0
4050010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050093	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
4050102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060044	0	2	0	0	0	0	2	2	0	0	2	0	0	0	2	0	0	2	0	0	0
4060047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060102	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
